Pokolenie: 1
5. Fenotyp:	1.48559e+008	Genotyp:	100101001100101101011011000100
6. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
7. Fenotyp:	1.4856e+008	Genotyp:	010011111110101101011011000100
8. Fenotyp:	7.15978e+008	Genotyp:	111011101100111100110101010101
9. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
Pokolenie: 7
0. Fenotyp:	1.4856e+008	Genotyp:	101001011110101101011011000100
1. Fenotyp:	7.18994e+008	Genotyp:	110011011101111101011011010101
2. Fenotyp:	1.82768e+008	Genotyp:	110011001100101100100111010100
3. Fenotyp:	7.15446e+008	Genotyp:	100101011110101100100101010101
4. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
5. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
6. Fenotyp:	7.15978e+008	Genotyp:	010011111100111100110101010101
7. Fenotyp:	7.18994e+008	Genotyp:	101001011101111101011011010101
8. Fenotyp:	7.1479e+008	Genotyp:	101001011100101101011001010101
9. Fenotyp:	1.94698e+008	Genotyp:	101001011101101101011001110100
Pokolenie: 8
0. Fenotyp:	7.18994e+008	Genotyp:	101001011101111101011011010101
1. Fenotyp:	7.16888e+008	Genotyp:	110011011110101101011101010101
2. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
3. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
4. Fenotyp:	7.15839e+008	Genotyp:	111011101110101101010101010101
5. Fenotyp:	7.15453e+008	Genotyp:	111011101100111100100101010101
6. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
7. Fenotyp:	6.85438e+008	Genotyp:	110011101100111101011011000101
8. Fenotyp:	7.18994e+008	Genotyp:	101001011101111101011011010101
9. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
Pokolenie: 9
0. Fenotyp:	7.14791e+008	Genotyp:	110011011110101101011001010101
1. Fenotyp:	7.16888e+008	Genotyp:	110011011110101101011101010101
2. Fenotyp:	7.15969e+008	Genotyp:	111011101100101100110101010101
3. Fenotyp:	7.15839e+008	Genotyp:	111011101110101101010101010101
4. Fenotyp:	7.18985e+008	Genotyp:	110011011110101101011011010101
5. Fenotyp:	6.85438e+008	Genotyp:	110011101100111101011011000101
6. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
7. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
8. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
9. Fenotyp:	6.86618e+008	Genotyp:	110011011100111100110111000101
Pokolenie: 10
0. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
1. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
2. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
3. Fenotyp:	6.8543e+008	Genotyp:	100101001100101101011011000101
4. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
5. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
6. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
7. Fenotyp:	7.15322e+008	Genotyp:	110011101100111101000101010101
8. Fenotyp:	7.18994e+008	Genotyp:	101001011101111101011011010101
9. Fenotyp:	1.94697e+008	Genotyp:	110011011110101101011001110100
Pokolenie: 11
0. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
1. Fenotyp:	7.17545e+008	Genotyp:	110011011111101100100011010101
2. Fenotyp:	7.13225e+008	Genotyp:	110011101100111101000001010101
3. Fenotyp:	7.16888e+008	Genotyp:	110011011110101101011101010101
4. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
5. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
6. Fenotyp:	1.94697e+008	Genotyp:	110011011110101101011001110100
7. Fenotyp:	6.85431e+008	Genotyp:	010011111110101101011011000101
8. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
9. Fenotyp:	7.31575e+008	Genotyp:	110011011100111101011001110101
Pokolenie: 12
0. Fenotyp:	7.17542e+008	Genotyp:	110011011100101100100011010101
1. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
2. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
3. Fenotyp:	1.95884e+008	Genotyp:	010101101100111100110101110100
4. Fenotyp:	1.95746e+008	Genotyp:	110011011110101101010101110100
5. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
6. Fenotyp:	6.85431e+008	Genotyp:	010011111110101101011011000101
7. Fenotyp:	7.17542e+008	Genotyp:	110011011100101100100011010101
8. Fenotyp:	6.86618e+008	Genotyp:	101001011110111100110111000101
9. Fenotyp:	6.85431e+008	Genotyp:	010011111110101101011011000101
Pokolenie: 13
0. Fenotyp:	7.17544e+008	Genotyp:	101001011101101100100011010101
1. Fenotyp:	1.78968e+008	Genotyp:	110011101110101101010101010100
2. Fenotyp:	7.15446e+008	Genotyp:	010111011110101100100101010101
3. Fenotyp:	1.95884e+008	Genotyp:	110001101100111100110101110100
4. Fenotyp:	7.32755e+008	Genotyp:	111011101100111100110101110101
5. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
6. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
7. Fenotyp:	7.15839e+008	Genotyp:	110011011110101101010101010101
8. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
9. Fenotyp:	7.32755e+008	Genotyp:	111011101100111100110101110101
Pokolenie: 14
0. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
1. Fenotyp:	1.95884e+008	Genotyp:	110001101100111100110101110100
2. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
3. Fenotyp:	7.15839e+008	Genotyp:	110011011110101101010101010101
4. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
5. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
6. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
7. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
8. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
9. Fenotyp:	7.32755e+008	Genotyp:	111011101100111100110101110101
Pokolenie: 15
0. Fenotyp:	1.95229e+008	Genotyp:	110011101100111101000101110100
1. Fenotyp:	6.85431e+008	Genotyp:	111011011110101101011011000101
2. Fenotyp:	7.15839e+008	Genotyp:	110011011110101101010101010101
3. Fenotyp:	1.95885e+008	Genotyp:	110011011110111100110101110100
4. Fenotyp:	6.85569e+008	Genotyp:	111011101100111100111011000101
5. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
6. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
7. Fenotyp:	7.14791e+008	Genotyp:	110011011110101101011001010101
8. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
9. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
Pokolenie: 16
0. Fenotyp:	6.85569e+008	Genotyp:	101001011100111100111011000101
1. Fenotyp:	7.14791e+008	Genotyp:	110011101110101101011001010101
2. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
3. Fenotyp:	7.15978e+008	Genotyp:	101001011100111100110101010101
4. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
5. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
6. Fenotyp:	6.8452e+008	Genotyp:	110001101100111100110011000101
7. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
8. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
9. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
Pokolenie: 17
0. Fenotyp:	7.14791e+008	Genotyp:	110011011110101101011001010101
1. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
2. Fenotyp:	7.32617e+008	Genotyp:	110011011110101101010101110101
3. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
4. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
5. Fenotyp:	7.17544e+008	Genotyp:	101001011101101100100011010101
6. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
7. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
8. Fenotyp:	6.85569e+008	Genotyp:	101001011100111100111011000101
9. Fenotyp:	1.95229e+008	Genotyp:	110011101100111101000101110100
Pokolenie: 18
0. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
1. Fenotyp:	7.14791e+008	Genotyp:	110011101110101101011001010101
2. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
3. Fenotyp:	6.85431e+008	Genotyp:	110011011110101101011011000101
4. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
5. Fenotyp:	7.30126e+008	Genotyp:	110011011110101100100001110101
6. Fenotyp:	1.79099e+008	Genotyp:	101001011100101100110101010100
7. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
8. Fenotyp:	7.31706e+008	Genotyp:	110001101100111100111001110101
9. Fenotyp:	6.8661e+008	Genotyp:	110011011110101100110111000101
Pokolenie: 19
0. Fenotyp:	7.32099e+008	Genotyp:	111011101100111101000101110101
1. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
2. Fenotyp:	6.85438e+008	Genotyp:	110011011100111101011011000101
3. Fenotyp:	1.95877e+008	Genotyp:	110011011110101100110101110100
4. Fenotyp:	1.78575e+008	Genotyp:	110011011110101100100101010100
5. Fenotyp:	7.30126e+008	Genotyp:	110011011110101100100001110101
6. Fenotyp:	7.32756e+008	Genotyp:	111011101110111100110101110101
7. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
8. Fenotyp:	6.8544e+008	Genotyp:	101001011101111101011011000101
9. Fenotyp:	7.17542e+008	Genotyp:	111011101100101100100011010101
Pokolenie: 20
0. Fenotyp:	7.18985e+008	Genotyp:	110011011110101101011011010101
1. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
2. Fenotyp:	7.33665e+008	Genotyp:	110011011110101101011101110101
3. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
4. Fenotyp:	6.85438e+008	Genotyp:	110011011100111101011011000101
5. Fenotyp:	6.85439e+008	Genotyp:	110011011110111101011011000101
6. Fenotyp:	1.98899e+008	Genotyp:	111011101100111101011011110100
7. Fenotyp:	6.81892e+008	Genotyp:	111011101110101100100101000101
8. Fenotyp:	6.85569e+008	Genotyp:	110001101100111100111011000101
9. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
Pokolenie: 21
0. Fenotyp:	1.7792e+008	Genotyp:	110011011110101101011001010100
1. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
2. Fenotyp:	7.32101e+008	Genotyp:	110011011110111101000101110101
3. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
4. Fenotyp:	7.32748e+008	Genotyp:	110011011110101100110101110101
5. Fenotyp:	7.31575e+008	Genotyp:	111011101100111101011001110101
6. Fenotyp:	1.98899e+008	Genotyp:	110011011100111101011011110100
7. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
8. Fenotyp:	7.31575e+008	Genotyp:	111011101100111101011001110101
9. Fenotyp:	1.79099e+008	Genotyp:	101001011100101100110101010100
Pokolenie: 22
0. Fenotyp:	1.98892e+008	Genotyp:	111011101101101101011011110100
1. Fenotyp:	7.15453e+008	Genotyp:	110011011100111100100101010101
2. Fenotyp:	7.17544e+008	Genotyp:	101001011101101100100011010101
3. Fenotyp:	1.95352e+008	Genotyp:	110011011110101100100101110100
4. Fenotyp:	6.85563e+008	Genotyp:	101001011101101100111011000101
5. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
6. Fenotyp:	7.15848e+008	Genotyp:	110011011110111101010101010101
7. Fenotyp:	6.85562e+008	Genotyp:	101011011110101100111011000101
8. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
9. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
Pokolenie: 23
0. Fenotyp:	7.33665e+008	Genotyp:	110011011110101101011101110101
1. Fenotyp:	6.8544e+008	Genotyp:	101001011101111101011011000101
2. Fenotyp:	7.15322e+008	Genotyp:	101001011100111101000101010101
3. Fenotyp:	6.85438e+008	Genotyp:	110011011100111101011011000101
4. Fenotyp:	1.78575e+008	Genotyp:	110011011110101100100101010100
5. Fenotyp:	7.33665e+008	Genotyp:	110011011110101101011101110101
6. Fenotyp:	6.85438e+008	Genotyp:	110011011100111101011011000101
7. Fenotyp:	6.8543e+008	Genotyp:	101001011100101101011011000101
8. Fenotyp:	6.85563e+008	Genotyp:	101001011101101100111011000101
9. Fenotyp:	7.14792e+008	Genotyp:	101001011101101101011001010101
Pokolenie: 24
0. Fenotyp:	7.17544e+008	Genotyp:	101001011101101100100011010101
1. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
2. Fenotyp:	1.77927e+008	Genotyp:	110011011100111101011001010100
3. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
4. Fenotyp:	7.15446e+008	Genotyp:	110011011110101100100101010101
5. Fenotyp:	6.97103e+008	Genotyp:	101001011100111100110001100101
6. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
7. Fenotyp:	6.99193e+008	Genotyp:	110011011110101100110101100101
8. Fenotyp:	6.85563e+008	Genotyp:	101001011101101100111011000101
9. Fenotyp:	1.95884e+008	Genotyp:	111011101100111100110101110100
Pokolenie: 25
0. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
1. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
2. Fenotyp:	7.17542e+008	Genotyp:	101001011100101100100011010101
3. Fenotyp:	1.48569e+008	Genotyp:	101001011101111101011011000100
4. Fenotyp:	7.15978e+008	Genotyp:	110011011100111100110101010101
5. Fenotyp:	1.44897e+008	Genotyp:	111011101100111101000101000100
6. Fenotyp:	6.99193e+008	Genotyp:	110011011110101100110101100101
7. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
8. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
9. Fenotyp:	6.8399e+008	Genotyp:	101001011101101100100011000101
Pokolenie: 26
0. Fenotyp:	1.96925e+008	Genotyp:	101001011110101100111101110100
1. Fenotyp:	6.8544e+008	Genotyp:	110011011101111101011011000101
2. Fenotyp:	7.17544e+008	Genotyp:	110011011101101100100011010101
3. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
4. Fenotyp:	7.17551e+008	Genotyp:	110011011100111100100011010101
5. Fenotyp:	7.15314e+008	Genotyp:	101001011100101101000101010101
6. Fenotyp:	7.18992e+008	Genotyp:	110011001100111101011011010101
7. Fenotyp:	1.96925e+008	Genotyp:	110011011110101100111101110100
8. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
9. Fenotyp:	6.97103e+008	Genotyp:	110011001100111100110001100101
Pokolenie: 27
0. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
1. Fenotyp:	7.17542e+008	Genotyp:	101001011100101100100011010101
2. Fenotyp:	7.14791e+008	Genotyp:	110011011110101101011001010101
3. Fenotyp:	7.321e+008	Genotyp:	110011011100111101000101110101
4. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
5. Fenotyp:	1.77927e+008	Genotyp:	110011011100111101011001010100
6. Fenotyp:	7.18985e+008	Genotyp:	101001011110101101011011010101
7. Fenotyp:	6.992e+008	Genotyp:	110011001100111100110101100101
8. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
9. Fenotyp:	7.18993e+008	Genotyp:	110011011110111101011011010101
Pokolenie: 28
0. Fenotyp:	7.14798e+008	Genotyp:	110011011100111101011001010101
1. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
2. Fenotyp:	7.14798e+008	Genotyp:	110011011100111101011001010101
3. Fenotyp:	7.15445e+008	Genotyp:	101001011100101100100101010101
4. Fenotyp:	7.33796e+008	Genotyp:	101001011110101100111101110101
5. Fenotyp:	7.18993e+008	Genotyp:	110011011110111101011011010101
6. Fenotyp:	7.3577e+008	Genotyp:	110011011100111101011011110101
7. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
8. Fenotyp:	6.97103e+008	Genotyp:	101001011100111100110001100101
9. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
Pokolenie: 29
0. Fenotyp:	7.30658e+008	Genotyp:	111011101100111100110001110101
1. Fenotyp:	1.94697e+008	Genotyp:	110011011110101101011001110100
2. Fenotyp:	7.14798e+008	Genotyp:	110011011100111101011001010101
3. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
4. Fenotyp:	7.18993e+008	Genotyp:	110011011110111101011011010101
5. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
6. Fenotyp:	7.34322e+008	Genotyp:	101001011101101100100011110101
7. Fenotyp:	7.14791e+008	Genotyp:	110011011110101101011001010101
8. Fenotyp:	6.81236e+008	Genotyp:	110011011110101101011001000101
9. Fenotyp:	7.3577e+008	Genotyp:	110011011100111101011011110101
Pokolenie: 30
0. Fenotyp:	1.94697e+008	Genotyp:	110011011110101101011001110100
1. Fenotyp:	7.17542e+008	Genotyp:	101001011100101100100011010101
2. Fenotyp:	7.15322e+008	Genotyp:	101001011100111101000101010101
3. Fenotyp:	7.31568e+008	Genotyp:	111011011110101101011001110101
4. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
5. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
6. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
7. Fenotyp:	7.15315e+008	Genotyp:	110011011110101101000101010101
8. Fenotyp:	6.85438e+008	Genotyp:	111011101100111101011011000101
9. Fenotyp:	7.14798e+008	Genotyp:	110011011100111101011001010101
Pokolenie: 31
0. Fenotyp:	7.14798e+008	Genotyp:	111011101100111101011001010101
1. Fenotyp:	7.31568e+008	Genotyp:	111011011110101101011001110101
2. Fenotyp:	6.97227e+008	Genotyp:	111011011110101101110001100101
3. Fenotyp:	6.97234e+008	Genotyp:	110011101100111101110001100101
4. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
5. Fenotyp:	7.30658e+008	Genotyp:	111011101100111100110001110101
6. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
7. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
8. Fenotyp:	7.31567e+008	Genotyp:	101001011100101101011001110101
9. Fenotyp:	1.93787e+008	Genotyp:	111011101100111100110001110100
Pokolenie: 32
0. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
1. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
2. Fenotyp:	1.78451e+008	Genotyp:	110011101100111101000101010100
3. Fenotyp:	6.97234e+008	Genotyp:	111011101100111101110001100101
4. Fenotyp:	7.3432e+008	Genotyp:	110011011100101100100011110101
5. Fenotyp:	7.33804e+008	Genotyp:	111011111100111100111101110101
6. Fenotyp:	6.85438e+008	Genotyp:	110011001100111101011011000101
7. Fenotyp:	7.17542e+008	Genotyp:	110011011100101100100011010101
8. Fenotyp:	1.96925e+008	Genotyp:	110011011110101100111101110100
9. Fenotyp:	7.31568e+008	Genotyp:	101001011110101101011001110101
Pokolenie: 33
0. Fenotyp:	6.97234e+008	Genotyp:	111011101100111101110001100101
1. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
2. Fenotyp:	7.17682e+008	Genotyp:	101001011100111101100011010101
3. Fenotyp:	1.94573e+008	Genotyp:	110011011100111100011001110100
4. Fenotyp:	6.97235e+008	Genotyp:	110011011110111101110001100101
5. Fenotyp:	6.97226e+008	Genotyp:	111011101100101101110001100101
6. Fenotyp:	7.30782e+008	Genotyp:	111011011110101101110001110101
7. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
8. Fenotyp:	7.30782e+008	Genotyp:	111011011110101101110001110101
9. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
Pokolenie: 34
0. Fenotyp:	7.17542e+008	Genotyp:	110011011100101100100011010101
1. Fenotyp:	7.31567e+008	Genotyp:	111011111100101101011001110101
2. Fenotyp:	1.93648e+008	Genotyp:	110011011100101101010001110100
3. Fenotyp:	7.19123e+008	Genotyp:	111011101100111100111011010101
4. Fenotyp:	6.97234e+008	Genotyp:	111011101100111101110001100101
5. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
6. Fenotyp:	7.1479e+008	Genotyp:	110011011100101101011001010101
7. Fenotyp:	7.34852e+008	Genotyp:	110011011100111100110011110101
8. Fenotyp:	7.13348e+008	Genotyp:	110011011100101100100001010101
9. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
Pokolenie: 35
0. Fenotyp:	7.14013e+008	Genotyp:	111011111110111101110001010101
1. Fenotyp:	7.00249e+008	Genotyp:	101001011100111100111101100101
2. Fenotyp:	7.17419e+008	Genotyp:	110011101100111101000011010101
3. Fenotyp:	1.80026e+008	Genotyp:	111011011101111101011101010100
4. Fenotyp:	6.96964e+008	Genotyp:	110011011100101101010001100101
5. Fenotyp:	7.33804e+008	Genotyp:	111011111100111100111101110101
6. Fenotyp:	7.31568e+008	Genotyp:	110011011110101101011001110101
7. Fenotyp:	7.18994e+008	Genotyp:	111011011101111101011011010101
8. Fenotyp:	1.93787e+008	Genotyp:	111001001100111100110001110100
9. Fenotyp:	7.30527e+008	Genotyp:	110011011100111101010001110101
Pokolenie: 36
0. Fenotyp:	7.31436e+008	Genotyp:	110011011100101100011001110101
1. Fenotyp:	1.77927e+008	Genotyp:	111011111100111101011001010100
2. Fenotyp:	1.93779e+008	Genotyp:	111011111100101100110001110100
3. Fenotyp:	7.14798e+008	Genotyp:	111011101100111101011001010101
4. Fenotyp:	1.93787e+008	Genotyp:	110011011100111100110001110100
5. Fenotyp:	7.14012e+008	Genotyp:	111011101100111101110001010101
6. Fenotyp:	7.17542e+008	Genotyp:	110011011100101100100011010101
7. Fenotyp:	1.80026e+008	Genotyp:	111011011101111101011101010100
8. Fenotyp:	7.18992e+008	Genotyp:	110011011100111101011011010101
9. Fenotyp:	6.97227e+008	Genotyp:	110011011110101101110001100101
Pokolenie: 37
0. Fenotyp:	7.13881e+008	Genotyp:	110011011100111100110001010101
1. Fenotyp:	7.13881e+008	Genotyp:	110011011100111100110001010101
2. Fenotyp:	7.14004e+008	Genotyp:	111011011110101101110001010101
3. Fenotyp:	7.34321e+008	Genotyp:	111011011110101100100011110101
4. Fenotyp:	7.18861e+008	Genotyp:	110011011100111100011011010101
5. Fenotyp:	7.13348e+008	Genotyp:	111011111100101100100001010101
6. Fenotyp:	1.78451e+008	Genotyp:	110011011100111101000101010100
7. Fenotyp:	7.15314e+008	Genotyp:	110011011100101101000101010101
8. Fenotyp:	7.13881e+008	Genotyp:	110011011100111100110001010101
9. Fenotyp:	7.30782e+008	Genotyp:	111011011110101101110001110101
Pokolenie: 38
0. Fenotyp:	7.17543e+008	Genotyp:	111011011110101100100011010101
1. Fenotyp:	7.34721e+008	Genotyp:	110011011100111101010011110101
2. Fenotyp:	7.14012e+008	Genotyp:	110011101100111101110001010101
3. Fenotyp:	7.17026e+008	Genotyp:	110011011100111100111101010101
4. Fenotyp:	1.93787e+008	Genotyp:	110011011100111100110001110100
5. Fenotyp:	7.15322e+008	Genotyp:	111011101100111101000101010101
6. Fenotyp:	7.15322e+008	Genotyp:	110011011100111101000101010101
7. Fenotyp:	7.30527e+008	Genotyp:	110011011100111101010001110101
